date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2025-09-19,along,1,8795.593,8817.625,8801.999,8817.625,8784.999,8856.625,SL,8784.999,2025-09-19 10:43:00+10:00,39,0,-32.626000000000204,9.373999999999796,32.935999999999694
2025-09-22,along,1,8806.689,8817.999,8804.657,8817.999,8787.657,8856.999,SL,8787.657,2025-09-22 11:41:00+10:00,96,0,-30.342000000000553,27.561999999999898,30.342000000000553
2025-09-23,along,1,8820.689,8837.689,8825.625,8837.689,8808.625,8876.689,TIMEOUT,8857.999,2025-09-23 13:07:00+10:00,180,0,20.30999999999949,29.30999999999949,27.09599999999955
2025-09-29,along,1,8809.593,8822.657,8811.561,8822.657,8794.561,8861.657,TP,8861.657,2025-09-29 10:41:00+10:00,37,0,39.0,40.34200000000055,2.095999999999549
2025-10-02,along,1,8889.999,8898.625,8896.657,8898.625,8879.657,8937.625,TP,8937.625,2025-10-02 11:12:00+10:00,67,0,39.0,39.03199999999924,15.064000000000306
2025-10-06,along,1,9017.999,9018.999,9013.625,9018.999,8996.625,9057.999,SL,8996.625,2025-10-06 11:08:00+11:00,64,0,-22.373999999999796,7.626000000000204,23.342000000000553
2025-10-16,along,1,9015.657,9025.999,9023.625,9025.999,9006.625,9064.999,SL,9006.625,2025-10-16 10:16:00+11:00,12,0,-19.373999999999796,2.5940000000009604,22.373999999999796
2025-10-17,along,1,9028.625,9031.999,9021.561,9031.999,9004.561,9070.999,TIMEOUT,9035.689,2025-10-17 10:59:00+11:00,55,0,3.6900000000005093,14.0,7.438000000000102
2025-10-28,along,1,9030.593,9037.625,9032.561,9037.625,9015.561,9076.625,SL,9015.561,2025-10-28 11:29:00+11:00,85,0,-22.064000000000306,19.373999999999796,22.064000000000306
2025-10-31,along,1,8900.561,8932.999,8911.625,8932.999,8894.625,8971.999,TIMEOUT,8919.689,2025-10-31 13:05:00+11:00,180,0,-13.30999999999949,11.0,18.373999999999796
2025-11-14,along,1,8620.999,8621.625,8617.561,8621.625,8600.561,8660.625,TIMEOUT,8635.561,2025-11-14 13:07:00+11:00,180,0,13.935999999999694,16.373999999999796,13.064000000000306
2025-11-19,along,1,8454.561,8474.999,8468.999,8474.999,8451.999,8513.999,TIMEOUT,8466.593,2025-11-19 13:04:00+11:00,180,0,-8.40599999999904,19.0,13.438000000000102
2025-11-24,along,1,8514.593,8517.593,8505.999,8517.593,8488.999,8556.593,SL,8488.999,2025-11-24 11:07:00+11:00,63,0,-28.59400000000096,12.095999999999549,31.032000000001062
2025-11-26,along,1,8619.561,8622.999,8619.689,8622.999,8602.689,8661.999,SL,8602.689,2025-11-26 11:40:00+11:00,96,0,-20.30999999999949,20.0,25.438000000000102
2025-11-28,along,1,8587.999,8595.593,8591.689,8595.593,8574.689,8634.593,TIMEOUT,8612.561,2025-11-28 13:11:00+11:00,180,0,16.967999999998938,37.03199999999924,8.904000000000451
2025-12-01,along,1,8613.561,8615.561,8612.561,8615.561,8595.561,8654.561,SL,8595.561,2025-12-01 11:48:00+11:00,104,0,-20.0,6.128000000000611,20.90400000000045
2025-12-02,along,1,8569.625,8583.593,8575.657,8583.593,8558.657,8622.593,TIMEOUT,8585.689,2025-12-02 13:08:00+11:00,180,0,2.095999999999549,16.063999999998487,17.0
2025-12-16,along,1,8632.657,8661.625,8648.999,8661.625,8631.999,8700.625,TIMEOUT,8635.689,2025-12-16 10:59:00+11:00,55,0,-25.935999999999694,7.373999999999796,28.031999999999243
2025-12-19,along,1,8624.625,8632.657,8625.561,8632.657,8608.561,8671.657,TIMEOUT,8623.999,2025-12-19 13:07:00+11:00,180,0,-8.657999999999447,14.936000000001513,20.967999999998938
2025-12-23,along,1,8698.625,8716.561,8711.625,8716.561,8694.625,8755.561,TP,8755.561,2025-12-23 12:01:00+11:00,114,0,39.0,40.03200000000106,4.561999999999898
2025-12-30,along,1,8718.593,8721.593,8720.999,8721.593,8703.999,8760.593,TIMEOUT,8722.561,2025-12-30 13:06:00+11:00,180,0,0.9679999999989377,36.03199999999924,4.936000000001513
2025-12-31,along,1,8712.625,8713.561,8712.561,8713.561,8695.561,8752.561,SL,8695.561,2025-12-31 11:33:00+11:00,87,0,-18.0,14.128000000000611,18.967999999998938
2026-01-05,along,1,8727.999,8737.689,8719.593,8737.689,8702.593,8776.689,TIMEOUT,8735.561,2026-01-05 13:04:00+11:00,180,0,-2.128000000000611,13.967999999998938,16.0
2026-01-08,along,1,8693.561,8701.657,8695.657,8701.657,8678.657,8740.657,TIMEOUT,8738.657,2026-01-08 13:09:00+11:00,180,0,37.0,38.34200000000055,10.063999999998487
2026-01-09,along,1,8747.689,8751.689,8747.561,8751.689,8730.561,8790.689,SL,8730.561,2026-01-09 10:22:00+11:00,18,0,-21.12800000000061,4.967999999998938,21.12800000000061
2026-01-13,along,1,8779.593,8781.593,8779.999,8781.593,8762.999,8820.593,TP,8820.593,2026-01-13 10:38:00+11:00,34,0,39.0,42.03199999999924,4.032000000001062
2026-01-14,along,1,8802.689,8825.657,8819.593,8825.657,8802.593,8864.657,SL,8802.593,2026-01-14 11:00:00+11:00,56,0,-23.063999999998487,9.032000000001062,26.031999999999243
2026-01-15,along,1,8839.657,8861.561,8860.561,8861.561,8843.561,8900.561,SL,8843.561,2026-01-15 10:17:00+11:00,13,0,-18.0,2.128000000000611,18.0
2026-01-16,along,1,8854.561,8855.625,8850.625,8855.625,8833.625,8894.625,TIMEOUT,8890.593,2026-01-16 13:07:00+11:00,180,0,34.96800000000076,38.064000000000306,2.9359999999996944
2026-01-20,along,1,8842.561,8843.593,8838.625,8843.593,8821.625,8882.593,SL,8821.625,2026-01-20 11:28:00+11:00,82,0,-21.968000000000757,9.031999999999243,22.032000000001062
2026-01-21,along,1,8776.689,8781.561,8774.625,8781.561,8757.625,8820.561,TIMEOUT,8783.689,2026-01-21 13:05:00+11:00,180,0,2.128000000000611,15.438000000000102,14.871999999999389
2026-01-22,along,1,8830.689,8842.625,8829.625,8842.625,8812.625,8881.625,TIMEOUT,8831.625,2026-01-22 13:04:00+11:00,180,0,-11.0,22.373999999999796,15.031999999999243
2026-01-23,along,1,8841.689,8846.999,8843.657,8846.999,8826.657,8885.999,TP,8885.999,2026-01-23 12:40:00+11:00,155,0,39.0,39.69000000000051,10.438000000000102
2026-01-27,along,1,8909.561,8922.689,8921.561,8922.689,8904.561,8961.689,TP,8961.689,2026-01-27 10:45:00+11:00,41,0,39.0,40.30999999999949,0.0
2026-02-02,along,1,8797.625,8828.625,8823.561,8828.625,8806.561,8867.625,SL,8806.561,2026-02-02 12:09:00+11:00,125,0,-22.064000000000306,10.0,23.064000000000306
2026-02-05,along,1,8915.561,8917.689,8899.999,8917.689,8882.999,8956.689,TIMEOUT,8907.999,2026-02-05 13:05:00+11:00,180,0,-9.69000000000051,3.3099999999994907,18.09599999999955
2026-02-06,along,1,8780.561,8784.689,8781.625,8784.689,8764.625,8823.689,SL,8764.625,2026-02-06 10:06:00+11:00,2,0,-20.064000000000306,0.0,22.064000000000306
2026-02-09,along,1,8793.999,8823.625,8807.561,8823.625,8790.561,8862.625,TP,8862.625,2026-02-09 12:10:00+11:00,126,0,39.0,39.064000000000306,11.064000000000306
2026-02-12,along,1,9016.625,9037.999,9037.657,9037.999,9020.657,9076.999,TP,9076.999,2026-02-12 12:27:00+11:00,142,0,39.0,39.69000000000051,3.342000000000553
2026-02-13,along,1,8954.593,8978.561,8965.999,8978.561,8948.999,9017.561,SL,8948.999,2026-02-13 11:17:00+11:00,73,0,-29.561999999999898,3.128000000000611,31.0
2026-02-17,along,1,8964.561,8969.561,8965.999,8969.561,8948.999,9008.561,TIMEOUT,8965.561,2026-02-17 13:04:00+11:00,180,0,-4.0,24.438000000000102,7.0
2026-02-20,along,1,9041.561,9056.689,9049.561,9056.689,9032.561,9095.689,TIMEOUT,9077.625,2026-02-20 13:09:00+11:00,180,0,20.935999999999694,26.0,14.095999999999549
2026-02-24,along,1,9043.657,9048.657,9038.593,9048.657,9021.593,9087.657,TIMEOUT,9036.657,2026-02-24 10:59:00+11:00,55,0,-12.0,7.0,12.0
2026-03-02,along,1,9104.689,9139.561,9117.561,9139.561,9100.561,9178.561,TIMEOUT,9155.625,2026-03-02 13:04:00+11:00,180,0,16.064000000000306,34.0,5.0
2026-03-03,along,1,9165.657,9176.689,9166.625,9176.689,9149.625,9215.689,SL,9149.625,2026-03-03 10:42:00+11:00,38,0,-27.064000000000306,4.904000000000451,27.064000000000306
2026-03-05,along,1,8940.689,8967.593,8955.625,8967.593,8938.625,9006.593,SL,8938.625,2026-03-05 11:00:00+11:00,56,0,-28.968000000000757,2.4059999999990396,35.59400000000096
2026-03-06,along,1,8802.657,8819.657,8810.625,8819.657,8793.625,8858.657,TIMEOUT,8835.657,2026-03-06 13:04:00+11:00,180,0,16.0,26.342000000000553,11.095999999999549
2026-03-11,along,1,8715.625,8733.625,8721.561,8733.625,8704.561,8772.625,TIMEOUT,8722.561,2026-03-11 13:04:00+11:00,180,0,-11.064000000000306,26.935999999999694,26.935999999999694
2026-03-12,along,1,8635.625,8647.593,8645.625,8647.593,8628.625,8686.593,SL,8628.625,2026-03-12 10:35:00+11:00,31,0,-18.968000000000757,10.095999999999549,19.0
2026-03-16,along,1,8551.999,8579.593,8567.625,8579.593,8550.625,8618.593,TP,8618.593,2026-03-16 11:52:00+11:00,108,0,39.0,39.09599999999955,14.59400000000096
2026-03-18,along,1,8604.625,8621.625,8613.999,8621.625,8596.999,8660.625,TIMEOUT,8632.999,2026-03-18 13:08:00+11:00,180,0,11.373999999999796,20.373999999999796,22.626000000000204
2026-03-19,along,1,8485.561,8507.657,8498.657,8507.657,8481.657,8546.657,SL,8481.657,2026-03-19 13:01:00+11:00,177,0,-26.0,17.032000000001062,26.063999999998487
2026-03-20,along,1,8485.625,8497.561,8477.657,8497.561,8460.657,8536.561,SL,8460.657,2026-03-20 11:03:00+11:00,59,0,-36.90400000000045,0.12800000000061118,38.96799999999894
2026-03-25,along,1,8458.593,8489.657,8469.689,8489.657,8452.689,8528.657,TP,8528.657,2026-03-25 11:14:00+11:00,70,0,39.0,40.96800000000076,21.09599999999955
2026-03-26,along,1,8542.593,8552.593,8534.657,8552.593,8517.657,8591.593,SL,8517.657,2026-03-26 10:42:00+11:00,38,0,-34.93600000000151,1.4059999999990396,36.03200000000106
2026-03-27,along,1,8443.561,8479.561,8463.657,8479.561,8446.657,8518.561,TIMEOUT,8496.593,2026-03-27 13:04:00+11:00,180,0,17.032000000001062,36.03200000000106,28.935999999999694
2026-03-30,along,1,8404.593,8431.689,8427.593,8431.689,8410.593,8470.689,SL,8410.593,2026-03-30 10:39:00+11:00,35,0,-21.09599999999955,3.904000000000451,21.12800000000061
2026-04-01,along,1,8602.561,8611.561,8607.561,8611.561,8590.561,8650.561,TIMEOUT,8622.657,2026-04-01 13:04:00+11:00,180,0,11.095999999999549,27.438000000000102,9.935999999999694
2026-04-02,along,1,8685.625,8691.561,8690.999,8691.561,8673.999,8730.561,SL,8673.999,2026-04-02 12:06:00+11:00,122,0,-17.561999999999898,32.4380000000001,19.87199999999939
2026-04-07,along,1,8660.593,8712.625,8687.657,8712.625,8670.657,8751.625,TP,8751.625,2026-04-07 10:15:00+10:00,11,0,39.0,40.96800000000076,0.0
2026-04-08,along,1,8937.561,8984.689,8976.689,8984.689,8959.689,9023.689,SL,8959.689,2026-04-08 10:07:00+10:00,3,0,-25.0,0.0,25.69000000000051
2026-04-28,along,1,8711.257,8716.257,8712.225,8716.257,8695.225,8755.257,SL,8695.225,2026-04-28 10:14:00+10:00,10,0,-21.031999999999243,2.342000000000553,21.09599999999955
2026-04-29,along,1,8677.193,8686.193,8682.725,8686.193,8665.725,8725.193,SL,8665.725,2026-04-29 10:23:00+10:00,19,0,-20.467999999998938,4.096000000001368,21.031999999999243
2026-04-30,along,1,8640.257,8640.289,8637.661,8640.289,8620.661,8679.289,TP,8679.289,2026-04-30 12:02:00+10:00,118,0,39.0,39.30999999999949,8.128000000000611
2026-05-01,along,1,8727.599,8759.161,8757.599,8759.161,8740.599,8798.161,SL,8740.599,2026-05-01 10:08:00+10:00,4,0,-18.561999999999898,1.0319999999992433,18.968000000000757
2026-05-05,along,1,8634.793,8654.825,8643.325,8654.825,8626.325,8693.825,SL,8626.325,2026-05-05 11:03:00+10:00,59,0,-28.5,9.0,30.064000000000306
2026-05-07,along,1,8862.461,8871.899,8862.961,8871.899,8845.961,8910.899,TIMEOUT,8866.493,2026-05-07 13:05:00+10:00,180,0,-5.40599999999904,17.69000000000051,19.373999999999796
2026-05-08,along,1,8725.461,8797.493,8777.057,8797.493,8760.057,8836.493,SL,8760.057,2026-05-08 10:13:00+10:00,9,0,-37.435999999999694,4.064000000000306,37.59400000000096
2026-05-22,along,1,8651.057,8665.493,8661.961,8665.493,8644.961,8704.493,SL,8644.961,2026-05-22 11:00:00+10:00,56,0,-20.532000000001062,8.40599999999904,20.59400000000096
2026-05-27,along,1,8657.589,8660.493,8655.557,8660.493,8638.557,8699.493,SL,8638.557,2026-05-27 10:23:00+10:00,19,0,-21.935999999999694,10.095999999999549,22.59400000000096
2026-05-29,along,1,8645.557,8661.961,8655.057,8661.961,8638.057,8700.961,TIMEOUT,8691.557,2026-05-29 13:06:00+10:00,180,0,29.596000000001368,30.564000000000306,13.467999999998938
2026-06-02,along,1,8672.961,8696.557,8694.899,8696.557,8677.899,8735.557,SL,8677.899,2026-06-02 10:08:00+10:00,4,0,-18.658000000001266,6.341999999998734,28.158000000001266
2026-06-10,along,1,8600.399,8608.557,8586.525,8608.557,8569.525,8647.557,TP,8647.557,2026-06-10 10:52:00+10:00,48,0,39.0,43.0,14.0
2026-06-16,along,1,8829.557,8843.089,8836.493,8843.089,8819.493,8882.089,TP,8882.089,2026-06-16 10:33:00+10:00,29,0,39.0,39.90400000000045,11.0
2026-06-18,along,1,8928.089,8949.399,8941.399,8949.399,8924.399,8988.399,SL,8924.399,2026-06-18 11:47:00+10:00,103,0,-25.0,37.59400000000096,25.341999999998734
2026-06-22,along,1,8786.089,8802.557,8800.089,8802.557,8783.089,8841.557,TP,8841.557,2026-06-22 10:59:00+10:00,55,0,39.0,39.40399999999863,9.5
2026-07-06,along,1,8824.889,8827.761,8823.793,8827.761,8806.793,8866.761,TIMEOUT,8829.761,2026-07-06 13:04:00+10:00,180,0,2.0,29.127999999998792,13.0
2026-07-13,along,1,8800.889,8815.889,8802.889,8815.889,8785.889,8854.889,SL,8785.889,2026-07-13 10:50:00+10:00,46,0,-30.0,7.968000000000757,30.063999999998487
2026-07-17,along,1,8802.961,8817.025,8809.557,8817.025,8792.557,8856.025,SL,8792.557,2026-07-17 10:14:00+10:00,10,0,-24.467999999998938,0.0,24.531999999999243
2026-07-20,along,1,8831.961,8833.525,8831.589,8833.525,8814.589,8872.525,SL,8814.589,2026-07-20 10:25:00+10:00,21,0,-18.935999999999694,5.373999999999796,20.531999999999243
2026-07-22,along,1,8802.961,8815.493,8801.493,8815.493,8784.493,8854.493,TIMEOUT,8827.525,2026-07-22 13:06:00+10:00,180,0,12.031999999999243,26.40599999999904,23.968000000000757
2026-07-23,along,1,8864.557,8895.899,8878.993,8895.899,8861.993,8934.899,TIMEOUT,8882.525,2026-07-23 13:04:00+10:00,180,0,-13.373999999999796,27.69000000000051,26.438000000000102
2026-07-28,along,1,8845.493,8872.461,8858.589,8872.461,8841.589,8911.461,TIMEOUT,8877.493,2026-07-28 13:04:00+10:00,180,0,5.032000000001062,12.032000000001062,21.0
2026-07-30,along,1,9008.461,9012.899,9008.525,9012.899,8991.525,9051.899,SL,8991.525,2026-07-30 10:28:00+10:00,24,0,-21.373999999999796,11.561999999999898,21.438000000000102
2026-08-03,along,1,8939.993,8944.399,8940.589,8944.399,8923.589,8983.399,TIMEOUT,8967.557,2026-08-03 13:05:00+10:00,180,0,23.158000000001266,32.0,5.90599999999904
2026-08-04,along,1,9023.961,9031.899,9024.461,9031.899,9007.461,9070.899,TP,9070.899,2026-08-04 10:37:00+10:00,33,0,39.0,39.0,3.438000000000102
2026-08-05,along,1,9191.525,9203.557,9159.057,9203.557,9142.057,9242.557,SL,9142.057,2026-08-05 10:38:00+10:00,34,0,-61.5,5.967999999998938,65.59600000000137
2026-08-06,along,1,9196.493,9263.525,9225.993,9263.525,9208.993,9302.525,TIMEOUT,9268.993,2026-08-06 13:04:00+10:00,180,0,5.468000000000757,34.935999999999694,14.564000000000306
2026-08-17,along,1,9069.893,9083.299,9076.393,9083.299,9059.393,9122.299,TIMEOUT,9087.457,2026-08-17 13:10:00+10:00,180,0,4.157999999999447,25.09399999999914,10.938000000000102
2026-08-19,along,1,9028.525,9029.493,9026.899,9029.493,9009.899,9068.493,TIMEOUT,9024.589,2026-08-19 13:06:00+10:00,180,0,-4.904000000000451,36.064000000000306,8.032000000001062
