date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2025-10-28,flipshort,-1,9030.593,9037.625,9032.561,9015.561,9054.625,8976.561,TIMEOUT,9016.689,2025-10-28 13:05:00+11:00,180,85,-1.1280000000006112,7.0,21.438000000000102
2025-11-24,flipshort,-1,8514.593,8517.593,8505.999,8488.999,8534.593,8449.999,TIMEOUT,8498.689,2025-11-24 13:04:00+11:00,180,63,-9.69000000000051,10.438000000000102,15.626000000000204
2025-11-26,flipshort,-1,8619.561,8622.999,8619.689,8602.689,8639.999,8563.689,TIMEOUT,8603.999,2025-11-26 13:07:00+11:00,180,96,-1.3099999999994907,16.09599999999955,2.3099999999994907
2025-12-01,flipshort,-1,8613.561,8615.561,8612.561,8595.561,8632.561,8556.561,TIMEOUT,8589.689,2025-12-01 13:05:00+11:00,180,104,5.871999999999389,15.935999999999694,3.0
2025-12-31,flipshort,-1,8712.625,8713.561,8712.561,8695.561,8730.561,8656.561,TIMEOUT,8687.625,2025-12-31 13:18:00+11:00,180,87,7.935999999999694,17.967999999998938,22.438000000000102
2026-01-09,flipshort,-1,8747.689,8751.689,8747.561,8730.561,8768.689,8691.561,TIMEOUT,8740.689,2026-01-09 13:04:00+11:00,180,18,-10.128000000000611,22.0,15.438000000000102
2026-01-14,flipshort,-1,8802.689,8825.657,8819.593,8802.593,8842.657,8763.593,TIMEOUT,8783.561,2026-01-14 13:07:00+11:00,180,56,19.032000000001062,19.90400000000045,9.40599999999904
2026-01-15,flipshort,-1,8839.657,8861.561,8860.561,8843.561,8878.561,8804.561,TIMEOUT,8848.999,2026-01-15 13:05:00+11:00,180,13,-5.438000000000102,11.904000000000451,32.064000000000306
2026-01-20,flipshort,-1,8842.561,8843.593,8838.625,8821.625,8860.593,8782.625,TIMEOUT,8820.657,2026-01-20 13:06:00+11:00,180,82,0.9680000000007567,11.968000000000757,18.031999999999243
2026-02-02,flipshort,-1,8797.625,8828.625,8823.561,8806.561,8845.625,8767.561,TIMEOUT,8783.625,2026-02-02 13:04:00+11:00,180,125,22.935999999999694,28.90400000000045,5.064000000000306
2026-02-06,flipshort,-1,8780.561,8784.689,8781.625,8764.625,8801.689,8725.625,TIMEOUT,8755.593,2026-02-06 10:59:00+11:00,55,2,9.031999999999243,29.626000000000204,12.373999999999796
2026-02-13,flipshort,-1,8954.593,8978.561,8965.999,8948.999,8995.561,8909.999,TIMEOUT,8920.689,2026-02-13 13:04:00+11:00,180,73,28.30999999999949,33.40599999999904,3.6260000000002037
2026-03-03,flipshort,-1,9165.657,9176.689,9166.625,9149.625,9193.689,9110.625,TP,9110.625,2026-03-03 12:20:00+11:00,136,38,39.0,42.0,4.373999999999796
2026-03-05,flipshort,-1,8940.689,8967.593,8955.625,8938.625,8984.593,8899.625,TIMEOUT,8912.561,2026-03-05 13:04:00+11:00,180,56,26.064000000000306,29.968000000000757,8.373999999999796
2026-03-12,flipshort,-1,8635.625,8647.593,8645.625,8628.625,8664.593,8589.625,TIMEOUT,8628.625,2026-03-12 10:59:00+11:00,55,31,-0.0,4.031999999999243,9.373999999999796
2026-03-19,flipshort,-1,8485.561,8507.657,8498.657,8481.657,8524.657,8442.657,TIMEOUT,8490.657,2026-03-19 13:04:00+11:00,180,177,-9.0,0.0639999999984866,11.342000000000553
2026-03-20,flipshort,-1,8485.625,8497.561,8477.657,8460.657,8514.561,8421.657,TIMEOUT,8467.625,2026-03-20 13:04:00+11:00,180,59,-6.968000000000757,22.09599999999955,25.90400000000045
