kind,sl,tp,n,exp,net,win,p_tp,p_sl,p_eod,pf
F_L,3,15,104,-0.6939615384615384,-72.172,13.461538461538462,13.461538461538462,86.53846153846155,0.0,0.7470462678354253
A_L,3,15,134,0.4045671641791045,54.212,19.402985074626866,19.402985074626866,80.59701492537313,0.0,1.1587708816569435
F_S,3,15,116,-0.3241379310344827,-37.599999999999994,14.655172413793101,14.655172413793101,85.34482758620689,0.0,0.8806762104541606
A_S,3,18,101,0.39247524752475255,39.64000000000001,16.831683168316832,16.831683168316832,83.16831683168317,0.0,1.1467197187008418
F_L,3,18,104,-0.9163269230769232,-95.29800000000002,10.576923076923077,10.576923076923077,89.42307692307693,0.0,0.6772043207430217
A_L,3,18,134,0.5120820895522388,68.619,17.16417910447761,17.16417910447761,82.83582089552239,0.0,1.1956250285088716
F_S,3,18,116,-0.01132758620689648,-1.3139999999999916,14.655172413793101,13.793103448275861,85.34482758620689,0.8620689655172413,0.995830014375978
A_S,3,20,101,-0.08158415841584157,-8.239999999999998,13.861386138613863,12.871287128712872,86.13861386138613,0.9900990099009901,0.9705477615941381
F_L,3,20,104,-0.7155288461538463,-74.415,10.576923076923077,10.576923076923077,89.42307692307693,0.0,0.7479397209604816
A_L,3,20,134,0.8554179104477613,114.626,17.16417910447761,17.16417910447761,82.83582089552239,0.0,1.326785795739634
F_S,3,20,116,0.21107758620689668,24.485000000000014,14.655172413793101,13.793103448275861,85.34482758620689,0.8620689655172413,1.0777032709316463
A_S,3,22,101,-0.370049504950495,-37.37499999999999,11.881188118811881,10.891089108910892,88.11881188118812,0.9900990099009901,0.8692839031214479
F_L,3,22,104,-0.6231826923076924,-64.811,10.576923076923077,9.615384615384617,89.42307692307693,0.9615384615384616,0.7804706209120442
A_L,3,22,134,1.0309328358208953,138.14499999999998,17.16417910447761,15.671641791044777,82.83582089552239,1.4925373134328357,1.3938358117046024
F_S,3,22,116,-0.20818965517241367,-24.149999999999984,12.068965517241379,11.206896551724139,87.93103448275862,0.8620689655172413,0.925533981480625
A_S,3,25,101,-0.28194059405940586,-28.475999999999992,11.881188118811881,9.900990099009901,88.11881188118812,1.9801980198019802,0.9004074495059894
F_L,3,25,104,-0.32911538461538464,-34.228,10.576923076923077,9.615384615384617,89.42307692307693,0.9615384615384616,0.8840620945916194
A_L,3,25,134,1.176537313432836,157.65600000000003,16.417910447761194,14.17910447761194,83.5820895522388,2.2388059701492535,1.4455598324657049
F_S,3,25,116,-0.05421551724137926,-6.288999999999994,12.068965517241379,10.344827586206897,87.93103448275862,1.7241379310344827,0.9806080003946853
A_S,3,30,101,-0.45186138613861376,-45.63799999999999,9.900990099009901,7.920792079207921,90.0990099009901,1.9801980198019802,0.8436797829780238
F_L,3,30,104,0.16008653846153847,16.649,10.576923076923077,9.615384615384617,89.42307692307693,0.9615384615384616,1.05639389351245
A_L,3,30,134,1.518365671641791,203.461,15.671641791044777,12.686567164179104,84.32835820895522,2.9850746268656714,1.5701215838687714
F_S,3,30,116,0.11853448275862075,13.750000000000007,11.206896551724139,9.482758620689655,88.79310344827587,1.7241379310344827,1.0419720450917125
A_S,3,35,101,-1.0762970297029706,-108.70600000000003,7.920792079207921,4.9504950495049505,92.07920792079209,2.9702970297029703,0.6402000469997915
F_L,3,35,104,0.26771153846153845,27.842,9.615384615384617,8.653846153846153,90.38461538461539,0.9615384615384616,1.0933396359881593
A_L,3,35,134,1.2242238805970151,164.04600000000002,14.17910447761194,9.701492537313433,85.82089552238806,4.477611940298507,1.4490314315980217
F_S,3,35,116,0.171405172413793,19.88299999999999,10.344827586206897,7.758620689655173,89.65517241379311,2.586206896551724,1.0601078028592243
A_S,3,40,101,-0.8322079207920792,-84.053,7.920792079207921,4.9504950495049505,92.07920792079209,2.9702970297029703,0.7217976427287681
F_L,3,40,104,0.29133653846153823,30.298999999999978,8.653846153846153,7.6923076923076925,91.34615384615384,0.9615384615384616,1.1005475542576495
A_L,3,40,134,0.5793432835820896,77.632,12.686567164179104,6.7164179104477615,87.31343283582089,5.970149253731343,1.2089690444145358
F_S,3,40,116,0.03830172413793089,4.442999999999984,10.344827586206897,5.172413793103448,89.65517241379311,5.172413793103448,1.0134315228136366
A_S,3,50,101,-0.7398316831683168,-74.723,7.920792079207921,2.9702970297029703,92.07920792079209,4.9504950495049505,0.752678491637678
F_L,3,50,104,0.17880769230769214,18.595999999999982,7.6923076923076925,4.807692307692308,92.3076923076923,2.8846153846153846,1.0610866565928654
A_L,3,50,134,1.0757611940298508,144.15200000000002,12.686567164179104,5.223880597014925,87.31343283582089,7.462686567164178,1.388026917900404
F_S,3,50,116,-0.9530517241379308,-110.55399999999997,7.758620689655173,1.7241379310344827,92.24137931034483,6.0344827586206895,0.6750571678825253
A_S,3,60,101,-0.44567326732673257,-45.01299999999999,7.920792079207921,2.9702970297029703,92.07920792079209,4.9504950495049505,0.8510139708535095
F_L,3,60,104,0.6433269230769232,66.906,7.6923076923076925,4.807692307692308,92.3076923076923,2.8846153846153846,1.2197818802969584
A_L,3,60,134,0.8427238805970152,112.92500000000004,11.940298507462686,3.731343283582089,88.05970149253731,8.208955223880597,1.2998587338088232
F_S,3,60,116,-1.4408965517241379,-167.144,6.896551724137931,0.0,93.10344827586206,6.896551724137931,0.5130588807672475
A_S,3,75,101,-0.12973267326732682,-13.103000000000009,7.920792079207921,1.9801980198019802,92.07920792079209,5.9405940594059405,0.9566311079042396
F_L,3,75,104,0.35941346153846143,37.37899999999999,6.730769230769231,2.8846153846153846,93.26923076923077,3.8461538461538463,1.1215695840244577
A_L,3,75,134,1.1716044776119408,156.99500000000006,11.940298507462686,2.9850746268656714,88.05970149253731,8.955223880597014,1.4168813098456163
F_S,3,75,116,-1.4408965517241379,-167.144,6.896551724137931,0.0,93.10344827586206,6.896551724137931,0.5130588807672475
A_S,4,3,101,-1.2172376237623763,-122.941,40.5940594059406,40.5940594059406,59.4059405940594,0.0,0.5118599517184422
F_L,4,3,104,-0.6085865384615385,-63.293000000000006,49.03846153846153,49.03846153846153,50.96153846153846,0.0,0.7165231957146823
A_L,4,3,134,-0.8080223880597015,-108.275,46.26865671641791,46.26865671641791,53.73134328358209,0.0,0.6405558561758663
F_S,4,3,116,-0.837198275862069,-97.115,43.103448275862064,43.103448275862064,56.896551724137936,0.0,0.6507760133482926
A_S,4,4,101,-1.0388415841584158,-104.923,37.62376237623762,37.62376237623762,62.37623762376238,0.0,0.6026035314703855
F_L,4,4,104,-0.678625,-70.577,42.30769230769231,42.30769230769231,57.692307692307686,0.0,0.7204472716902212
A_L,4,4,134,-0.46866417910447766,-62.80100000000001,44.776119402985074,44.776119402985074,55.223880597014926,0.0,0.7969287580515818
F_S,4,4,116,-0.6992155172413793,-81.109,39.6551724137931,39.6551724137931,60.3448275862069,0.0,0.7245266357600153
A_S,4,5,101,-0.8710891089108911,-87.98,35.64356435643564,35.64356435643564,64.35643564356435,0.0,0.6766665564142991
F_L,4,5,104,-0.6826730769230769,-70.99799999999999,37.5,37.5,62.5,0.0,0.7400273894352942
A_L,4,5,134,-0.36088059701492553,-48.35800000000002,41.04477611940299,41.04477611940299,58.95522388059702,0.0,0.8537101853504477
F_S,4,5,116,-0.4779741379310344,-55.444999999999986,37.93103448275862,37.93103448275862,62.06896551724138,0.0,0.8171290799229531
A_S,4,6,101,-0.794910891089109,-80.286,32.67326732673268,32.67326732673268,67.32673267326733,0.0,0.7176309218161996
F_L,4,6,104,-0.8185192307692307,-85.12599999999999,32.69230769230769,32.69230769230769,67.3076923076923,0.0,0.7103592353913888
A_L,4,6,134,-0.30664925373134333,-41.09100000000001,37.3134328358209,37.3134328358209,62.68656716417911,0.0,0.882995959486664
F_S,4,6,116,-0.46205172413793094,-53.59799999999999,34.48275862068966,34.48275862068966,65.51724137931035,0.0,0.8324009768635927
A_S,4,8,101,-0.6365148514851482,-64.28799999999997,27.722772277227726,27.722772277227726,72.27722772277228,0.0,0.7891574562985798
F_L,4,8,104,-0.7565288461538462,-78.679,27.884615384615387,27.884615384615387,72.11538461538461,0.0,0.7498585226586295
A_L,4,8,134,-0.03201492537313438,-4.290000000000006,33.582089552238806,33.582089552238806,66.4179104477612,0.0,0.9884707482188784
F_S,4,8,116,-0.42168103448275873,-48.91500000000001,29.310344827586203,29.310344827586203,70.6896551724138,0.0,0.8580359241813448
A_S,4,10,101,-0.8478415841584157,-85.63199999999999,22.772277227722775,22.772277227722775,77.22772277227723,0.0,0.736965296079913
F_L,4,10,104,-0.3265384615384616,-33.96000000000001,26.923076923076923,26.923076923076923,73.07692307692307,0.0,0.8933912628552055
A_L,4,10,134,0.09625373134328355,12.897999999999996,29.850746268656714,29.850746268656714,70.1492537313433,0.0,1.0328635746335397
F_S,4,10,116,-0.646956896551724,-75.04699999999998,23.275862068965516,23.275862068965516,75.86206896551724,0.8620689655172413,0.7986218259196549
A_S,4,12,101,-0.7131584158415838,-72.02899999999997,20.792079207920793,20.792079207920793,79.20792079207921,0.0,0.7841834181770242
F_L,4,12,104,-0.42839423076923083,-44.553000000000004,23.076923076923077,23.076923076923077,76.92307692307693,0.0,0.8672389954348784
A_L,4,12,134,0.2122462686567164,28.440999999999995,26.865671641791046,26.865671641791046,73.13432835820896,0.0,1.0696046088182316
F_S,4,12,116,-0.8069913793103448,-93.611,19.82758620689655,19.82758620689655,79.3103448275862,0.8620689655172413,0.7592934962882585
A_S,4,15,101,-0.5307821782178215,-53.60899999999997,18.81188118811881,18.81188118811881,81.1881188118812,0.0,0.8433529693654523
F_L,4,15,104,-0.27579807692307684,-28.682999999999993,20.192307692307693,20.192307692307693,79.8076923076923,0.0,0.9175335092894479
A_L,4,15,134,0.7432388059701492,99.594,25.37313432835821,25.37313432835821,74.6268656716418,0.0,1.2389250603346111
F_S,4,15,116,-0.6749655172413792,-78.29599999999999,17.24137931034483,17.24137931034483,81.89655172413794,0.8620689655172413,0.8047909685655018
A_S,4,18,101,0.03659405940594102,3.6960000000000433,18.81188118811881,18.81188118811881,81.1881188118812,0.0,1.0107998176654163
F_L,4,18,104,-0.5284519230769231,-54.959,16.346153846153847,16.346153846153847,83.65384615384616,0.0,0.8490680551779443
A_L,4,18,134,1.0079179104477611,135.06099999999998,23.134328358208954,23.134328358208954,76.86567164179104,0.0,1.314035463004729
F_S,4,18,116,-0.2864051724137929,-33.22299999999997,17.24137931034483,16.379310344827587,81.89655172413794,1.7241379310344827,0.9171678035742781
A_S,4,20,101,-0.1818910891089107,-18.37099999999998,16.831683168316832,15.841584158415841,83.16831683168317,0.9900990099009901,0.9476009560807535
F_L,4,20,104,-0.21325000000000008,-22.178000000000008,16.346153846153847,16.346153846153847,83.65384615384616,0.0,0.9390933482730115
A_L,4,20,134,1.2821716417910451,171.81100000000004,22.388059701492537,22.388059701492537,77.61194029850746,0.0,1.3955352045232705
F_S,4,20,116,-0.011413793103448106,-1.3239999999999803,17.24137931034483,16.379310344827587,81.89655172413794,1.7241379310344827,0.9966989787777247
A_S,4,22,101,-0.6905445544554452,-69.74499999999996,13.861386138613863,12.871287128712872,86.13861386138613,0.9900990099009901,0.8077050328372364
F_L,4,22,104,-0.008067307692307747,-0.8390000000000057,16.346153846153847,15.384615384615385,83.65384615384616,0.9615384615384616,0.9976958841735528
A_L,4,22,134,1.4820149253731343,198.59,22.388059701492537,20.149253731343283,77.61194029850746,2.2388059701492535,1.4571845589995764
F_S,4,22,116,-0.39163793103448247,-45.429999999999964,14.655172413793101,13.793103448275861,84.48275862068965,1.7241379310344827,0.8900689398174029
A_S,4,25,101,-0.5378811881188115,-54.32599999999996,13.861386138613863,11.881188118811881,86.13861386138613,1.9801980198019802,0.8502169849296106
F_L,4,25,104,0.31686538461538455,32.95399999999999,16.346153846153847,14.423076923076922,83.65384615384616,1.9230769230769231,1.090500396835205
A_L,4,25,134,1.5319179104477616,205.27700000000004,20.8955223880597,17.91044776119403,79.1044776119403,2.9850746268656714,1.4639206477988982
F_S,4,25,116,-0.32999137931034456,-38.27899999999997,14.655172413793101,12.068965517241379,84.48275862068965,3.4482758620689653,0.9073728581833671
A_S,4,30,101,-0.634207920792079,-64.05499999999998,11.881188118811881,9.900990099009901,88.11881188118812,1.9801980198019802,0.8272775073815912
F_L,4,30,104,0.9397884615384615,97.738,16.346153846153847,13.461538461538462,83.65384615384616,2.8846153846153846,1.268414389326918
A_L,4,30,134,1.6876641791044775,226.147,19.402985074626866,14.925373134328357,80.59701492537313,4.477611940298507,1.5014790668795457
F_S,4,30,116,-0.07206896551724097,-8.359999999999953,13.793103448275861,11.206896551724139,85.34482758620689,3.4482758620689653,0.9799736015657003
A_S,4,35,101,-1.1726930693069304,-118.44199999999998,9.900990099009901,6.9306930693069315,90.0990099009901,2.9702970297029703,0.689932668041928
F_L,4,35,104,1.220682692307692,126.95099999999998,15.384615384615385,12.5,84.61538461538461,2.8846153846153846,1.344731046730444
A_L,4,35,134,1.4937462686567164,200.162,17.91044776119403,11.940298507462686,82.08955223880598,5.970149253731343,1.4340684839416216
F_S,4,35,116,0.10675000000000008,12.38300000000001,13.793103448275861,9.482758620689655,85.34482758620689,5.172413793103448,1.0296635038052553
A_S,4,40,101,-0.8176138613861385,-82.57899999999998,9.900990099009901,6.9306930693069315,90.0990099009901,2.9702970297029703,0.7838178162664795
F_L,4,40,104,1.426826923076923,148.39,14.423076923076922,11.538461538461538,85.57692307692307,2.8846153846153846,1.3984458490636962
A_L,4,40,134,0.9412761194029852,126.13100000000001,16.417910447761194,8.955223880597014,83.5820895522388,7.462686567164178,1.268367255752201
F_S,4,40,116,0.06916379310344849,8.023000000000025,13.793103448275861,6.896551724137931,85.34482758620689,7.758620689655173,1.0192191141911946
A_S,4,50,101,-1.076227722772277,-108.69899999999997,8.91089108910891,3.9603960396039604,91.0891089108911,4.9504950495049505,0.7185115936999881
F_L,4,50,104,1.3195192307692307,137.23,13.461538461538462,7.6923076923076925,86.53846153846155,5.769230769230769,1.364506138407679
A_L,4,50,134,1.6586641791044776,222.261,16.417910447761194,7.462686567164178,83.5820895522388,8.955223880597014,1.4729017817248728
F_S,4,50,116,-0.7854051724137933,-91.10700000000001,11.206896551724139,3.4482758620689653,87.93103448275862,8.620689655172415,0.7879995066887883
A_S,4,60,101,-0.6807524752475244,-68.75599999999996,8.91089108910891,3.9603960396039604,91.0891089108911,4.9504950495049505,0.8219485288405264
F_L,4,60,104,2.0675000000000003,215.02000000000004,13.461538461538462,7.6923076923076925,86.53846153846155,5.769230769230769,1.5711295626351325
A_L,4,60,134,1.5680149253731346,210.11400000000003,15.671641791044777,5.223880597014925,84.32835820895522,10.44776119402985,1.442263328057118
F_S,4,60,116,-1.3420517241379313,-155.67800000000003,10.344827586206897,0.8620689655172413,88.79310344827587,10.344827586206897,0.6425985403470751
A_S,4,75,101,-0.2175148514851482,-21.96899999999997,8.91089108910891,2.9702970297029703,91.0891089108911,5.9405940594059405,0.9431087793079517
F_L,4,75,104,1.2149999999999999,126.35999999999999,12.5,2.8846153846153846,87.5,9.615384615384617,1.3320614297877704
A_L,4,75,134,1.2713208955223883,170.35700000000003,14.925373134328357,2.9850746268656714,85.07462686567165,11.940298507462686,1.3552345682101585
F_S,4,75,116,-1.2150344827586206,-140.944,10.344827586206897,0.8620689655172413,88.79310344827587,10.344827586206897,0.6764244701928221
A_S,5,3,101,-1.245059405940594,-125.75099999999999,47.524752475247524,47.524752475247524,52.475247524752476,0.0,0.5459351134701836
F_L,5,3,104,-0.5280769230769231,-54.92,55.769230769230774,55.769230769230774,44.230769230769226,0.0,0.7688678649737177
A_L,5,3,134,-0.8012462686567163,-107.36699999999999,52.98507462686567,52.98507462686567,47.01492537313433,0.0,0.6733586857316702
F_S,5,3,116,-0.7852672413793103,-91.091,50.0,50.0,50.0,0.0,0.693293198247794
A_S,5,4,101,-1.318970297029703,-133.216,41.584158415841586,41.584158415841586,58.415841584158414,0.0,0.5690043967918627
F_L,5,4,104,-0.689625,-71.721,48.07692307692308,48.07692307692308,51.92307692307693,0.0,0.7423231550243053
A_L,5,4,134,-0.4899477611940298,-65.65299999999999,50.74626865671642,50.74626865671642,49.25373134328358,0.0,0.8101987834774966
F_S,5,4,116,-0.6065,-70.354,46.55172413793103,46.55172413793103,53.44827586206896,0.0,0.7783316109192652
A_S,5,5,101,-1.144871287128713,-115.632,39.603960396039604,39.603960396039604,60.396039603960396,0.0,0.6384873192936822
F_L,5,5,104,-0.5822980769230769,-60.559,44.230769230769226,44.230769230769226,55.769230769230774,0.0,0.7972452214904865
A_L,5,5,134,-0.36375373134328365,-48.74300000000001,47.01492537313433,47.01492537313433,52.98507462686567,0.0,0.8689355500522988
F_S,5,5,116,-0.34009482758620685,-39.45099999999999,44.827586206896555,44.827586206896555,55.172413793103445,0.0,0.8796164913597654
A_S,5,6,101,-1.0555544554455447,-106.61100000000002,36.633663366336634,36.633663366336634,63.366336633663366,0.0,0.6818019018284056
F_L,5,6,104,-0.7077596153846154,-73.607,39.42307692307692,39.42307692307692,60.57692307692307,0.0,0.7733558313755315
A_L,5,6,134,-0.5364402985074624,-71.88299999999997,41.04477611940299,41.04477611940299,58.95522388059702,0.0,0.8256612614535384
F_S,5,6,116,-0.2795775862068965,-32.43099999999999,41.37931034482759,41.37931034482759,58.620689655172406,0.0,0.9068952251900508
A_S,5,8,101,-0.8657920792079207,-87.445,31.683168316831683,31.683168316831683,68.31683168316832,0.0,0.7573331483280142
F_L,5,8,104,-0.6825384615384616,-70.98400000000001,33.65384615384615,33.65384615384615,66.34615384615384,0.0,0.8005557600397853
A_L,5,8,134,-0.3204179104477611,-42.935999999999986,36.56716417910448,36.56716417910448,63.43283582089553,0.0,0.9030612820854378
F_S,5,8,116,-0.1584913793103448,-18.384999999999994,36.206896551724135,36.206896551724135,63.793103448275865,0.0,0.9514853888821453
A_S,5,10,101,-1.1999603960396041,-121.19600000000003,25.742574257425744,25.742574257425744,74.25742574257426,0.0,0.6903747304740592
F_L,5,10,104,-0.2922596153846154,-30.395000000000007,31.73076923076923,31.73076923076923,68.26923076923077,0.0,0.9169533250090849
A_L,5,10,134,-0.16391791044776113,-21.964999999999993,32.83582089552239,32.83582089552239,67.16417910447761,0.0,0.9530859873087612
F_S,5,10,116,-0.43367241379310334,-50.30599999999999,29.310344827586203,29.310344827586203,69.82758620689656,0.8620689655172413,0.8798900755193598
A_S,5,12,101,-1.0268910891089111,-103.71600000000002,23.762376237623762,23.762376237623762,76.23762376237624,0.0,0.7420115517215649
F_L,5,12,104,-0.32149038461538465,-33.435,27.884615384615387,27.884615384615387,72.11538461538461,0.0,0.9135150375453636
A_L,5,12,134,0.11339552238805976,15.195000000000007,30.597014925373134,30.597014925373134,69.40298507462687,0.0,1.0314179968571664
F_S,5,12,116,-0.6566206896551722,-76.16799999999998,25.0,25.0,74.13793103448276,0.8620689655172413,0.8285408140754649
A_S,5,15,101,-0.8028316831683167,-81.08599999999998,21.782178217821784,20.792079207920793,78.21782178217822,0.9900990099009901,0.8033635250324347
F_L,5,15,104,-0.26482692307692307,-27.542,24.03846153846154,24.03846153846154,75.96153846153845,0.0,0.9323568274364757
A_L,5,15,134,0.7357835820895525,98.59500000000004,29.1044776119403,29.1044776119403,70.8955223880597,0.0,1.199656152799378
F_S,5,15,116,-0.5679741379310342,-65.88499999999998,21.551724137931032,21.551724137931032,77.58620689655173,0.8620689655172413,0.8582084573484755
A_S,5,18,101,-0.17723762376237606,-17.900999999999982,21.782178217821784,20.792079207920793,78.21782178217822,0.9900990099009901,0.9565894292677605
F_L,5,18,104,-0.6709134615384615,-69.775,19.230769230769234,19.230769230769234,80.76923076923077,0.0,0.8389226574818148
A_L,5,18,134,0.9196417910447764,123.23200000000004,26.119402985074625,26.119402985074625,73.88059701492537,0.0,1.2391275662669305
F_S,5,18,116,-0.05028448275862058,-5.832999999999988,21.551724137931032,20.689655172413794,77.58620689655173,1.7241379310344827,0.9874467622632415
A_S,5,20,101,-0.3732475247524754,-37.698000000000015,19.801980198019802,17.82178217821782,80.19801980198021,1.9801980198019802,0.9107602353024725
F_L,5,20,104,-0.29808653846153843,-31.000999999999998,19.230769230769234,19.230769230769234,80.76923076923077,0.0,0.9284334117462377
A_L,5,20,134,1.2411417910447762,166.31300000000002,25.37313432835821,25.37313432835821,74.6268656716418,0.0,1.319582557498266
F_S,5,20,116,0.30499999999999994,35.379999999999995,21.551724137931032,20.689655172413794,77.58620689655173,1.7241379310344827,1.0761415311377542
A_S,5,22,101,-0.8764554455445545,-88.522,16.831683168316832,14.85148514851485,83.16831683168317,1.9801980198019802,0.7979803051222657
F_L,5,22,104,-0.05687500000000008,-5.915000000000008,19.230769230769234,17.307692307692307,80.76923076923077,1.9230769230769231,0.9863450737227508
A_L,5,22,134,1.5024776119402985,201.332,25.37313432835821,23.134328358208954,74.6268656716418,2.2388059701492535,1.386874119679405
F_S,5,22,116,-0.1505172413793104,-17.460000000000008,18.96551724137931,17.24137931034483,80.17241379310344,2.586206896551724,0.9636109750633057
A_S,5,25,101,-0.6644554455445545,-67.11,16.831683168316832,13.861386138613863,83.16831683168317,2.9702970297029703,0.8468455104579117
F_L,5,25,104,0.3241153846153847,33.708000000000006,19.230769230769234,16.346153846153847,80.76923076923077,2.8846153846153846,1.0778157658416767
A_L,5,25,134,1.6216865671641794,217.30600000000004,23.88059701492537,20.8955223880597,76.11940298507463,2.9850746268656714,1.409472825359857
F_S,5,25,116,0.013689655172414076,1.588000000000033,18.96551724137931,15.517241379310345,80.17241379310344,4.310344827586207,1.0033096089117681
A_S,5,30,101,-0.6729306930693069,-67.966,14.85148514851485,11.881188118811881,85.14851485148515,2.9702970297029703,0.8483754673710324
F_L,5,30,104,1.0426153846153845,108.43199999999999,19.230769230769234,15.384615384615385,80.76923076923077,3.8461538461538463,1.250317999339762
A_L,5,30,134,1.858119402985075,248.98800000000003,22.388059701492537,17.16417910447761,77.61194029850746,5.223880597014925,1.4601711031886404
F_S,5,30,116,0.13195689655172427,15.307000000000016,17.24137931034483,13.793103448275861,81.89655172413794,4.310344827586207,1.0312155231307292
A_S,5,35,101,-1.1288613861386139,-114.015,12.871287128712872,8.91089108910891,87.12871287128714,3.9603960396039604,0.7524206384535709
F_L,5,35,104,1.2926442307692307,134.435,18.269230769230766,13.461538461538462,81.73076923076923,4.807692307692308,1.3067352382169268
A_L,5,35,134,1.1681492537313434,156.532,19.402985074626866,12.686567164179104,80.59701492537313,6.7164179104477615,1.2785430461219254
F_S,5,35,116,0.2689137931034484,31.194000000000013,17.24137931034483,11.206896551724139,81.89655172413794,6.896551724137931,1.0636138386711937
A_S,5,40,101,-0.6738316831683168,-68.05699999999999,12.871287128712872,8.91089108910891,87.12871287128714,3.9603960396039604,0.8522167380716106
F_L,5,40,104,1.5230673076923074,158.39899999999997,17.307692307692307,12.5,82.6923076923077,4.807692307692308,1.3564390078151547
A_L,5,40,134,0.6403582089552239,85.808,17.91044776119403,9.701492537313433,82.08955223880598,8.208955223880597,1.1498950133984562
F_S,5,40,116,0.31517241379310357,36.56000000000002,17.24137931034483,8.620689655172415,81.89655172413794,9.482758620689655,1.0745567077585063
A_S,5,50,101,-0.39637623762376234,-40.034,12.871287128712872,5.9405940594059405,87.12871287128714,6.9306930693069315,0.9130676475889159
F_L,5,50,104,1.192298076923077,123.99900000000001,16.346153846153847,7.6923076923076925,83.65384615384616,8.653846153846153,1.275876415268548
A_L,5,50,134,1.4343358208955226,192.20100000000002,17.91044776119403,8.208955223880597,82.08955223880598,9.701492537313433,1.3357492479745094
F_S,5,50,116,-0.8859482758620689,-102.77,14.655172413793101,3.4482758620689653,84.48275862068965,12.068965517241379,0.7966661720334374
A_S,5,60,101,0.18246534653465327,18.42899999999998,12.871287128712872,5.9405940594059405,87.12871287128714,6.9306930693069315,1.0400178928556694
F_L,5,60,104,1.940278846153846,201.789,16.346153846153847,7.6923076923076925,83.65384615384616,8.653846153846153,1.4489457653741162
A_L,5,60,134,1.4156044776119403,189.691,17.16417910447761,5.970149253731343,82.83582089552239,11.194029850746269,1.3284419649968486
F_S,5,60,116,-1.442594827586207,-167.341,13.793103448275861,0.8620689655172413,85.34482758620689,13.793103448275861,0.6726884025513489
A_S,5,75,101,0.9665643564356434,97.62299999999999,12.871287128712872,4.9504950495049505,87.12871287128714,7.920792079207921,1.2119847389575673
F_L,5,75,104,1.0785769230769229,112.17199999999998,15.384615384615385,2.8846153846153846,84.61538461538461,12.5,1.2468139412075339
A_L,5,75,134,1.236,165.624,16.417910447761194,3.731343283582089,83.5820895522388,12.686567164179104,1.2842832671360551
F_S,5,75,116,-1.3155775862068966,-152.607,13.793103448275861,0.8620689655172413,85.34482758620689,13.793103448275861,0.7015074551254845
A_S,6,3,101,-1.4438613861386134,-145.82999999999996,50.495049504950494,50.495049504950494,49.504950495049506,0.0,0.5244679081870565
F_L,6,3,104,-0.6188173076923077,-64.357,59.61538461538461,59.61538461538461,40.38461538461539,0.0,0.7517502883395115
A_L,6,3,134,-0.6290149253731343,-84.288,59.70149253731343,59.70149253731343,40.298507462686565,0.0,0.7477864587229535
F_S,6,3,116,-0.6569655172413792,-76.20799999999998,56.896551724137936,56.896551724137936,43.103448275862064,0.0,0.7517994280912709
A_S,6,4,101,-1.6466831683168317,-166.315,43.56435643564357,43.56435643564357,56.43564356435643,0.0,0.5258006204238043
F_L,6,4,104,-0.8259711538461537,-85.90099999999998,51.92307692307693,51.92307692307693,48.07692307692308,0.0,0.7218141779202696
A_L,6,4,134,-0.27268656716417916,-36.540000000000006,57.46268656716418,57.46268656716418,42.53731343283582,0.0,0.8965517241379312
F_S,6,4,116,-0.4220172413793105,-48.95400000000002,53.44827586206896,53.44827586206896,46.55172413793103,0.0,0.8523195549736641
A_S,6,5,101,-1.467336633663366,-148.20099999999996,41.584158415841586,41.584158415841586,58.415841584158414,0.0,0.5915358643974369
F_L,6,5,104,-0.8325576923076923,-86.586,47.11538461538461,47.11538461538461,52.88461538461539,0.0,0.7452686144314248
A_L,6,5,134,-0.1127388059701493,-15.107000000000006,53.73134328358209,53.73134328358209,46.26865671641791,0.0,0.9606298391783528
F_S,6,5,116,-0.11822413793103438,-13.713999999999988,51.724137931034484,51.724137931034484,48.275862068965516,0.0,0.9601085568512695
A_S,6,6,101,-1.2786831683168314,-129.14699999999996,39.603960396039604,39.603960396039604,60.396039603960396,0.0,0.656208489172246
F_L,6,6,104,-0.855201923076923,-88.94099999999999,43.269230769230774,43.269230769230774,56.730769230769226,0.0,0.7559107412886034
A_L,6,6,134,-0.18609701492537317,-24.937000000000005,48.507462686567166,48.507462686567166,51.49253731343284,0.0,0.941573670781681
F_S,6,6,116,-0.12474137931034472,-14.469999999999988,47.41379310344828,47.41379310344828,52.58620689655172,0.0,0.961320812717353
A_S,6,8,101,-1.083970297029703,-109.481,34.65346534653465,34.65346534653465,65.34653465346535,0.0,0.7306581446383058
F_L,6,8,104,-0.6661346153846153,-69.27799999999999,38.46153846153847,38.46153846153847,61.53846153846154,0.0,0.8245633583108164
A_L,6,8,134,0.026141791044776014,3.502999999999986,43.28358208955223,43.28358208955223,56.71641791044776,0.0,1.007446663775584
F_S,6,8,116,-0.0614741379310345,-7.131000000000002,41.37931034482759,41.37931034482759,58.620689655172406,0.0,0.9828886116043578
A_S,6,10,101,-1.579435643564357,-159.52300000000005,27.722772277227726,27.722772277227726,72.27722772277228,0.0,0.6453570706048959
F_L,6,10,104,-0.3599903846153847,-37.43900000000001,35.57692307692308,35.57692307692308,64.42307692307693,0.0,0.9094821437637962
A_L,6,10,134,0.1607537313432835,21.54099999999999,38.80597014925373,38.80597014925373,61.19402985074627,0.0,1.0425051205045126
F_S,6,10,116,-0.14946551724137933,-17.338,35.3448275862069,35.3448275862069,63.793103448275865,0.8620689655172413,0.9620679923252115
