Date,Instrument,Logic,CVariant,Direction,DailyOpen,BodyHigh,BodyLow,BodySize,DistFromDailyOpen,Side,EntryTime,EntryPrice,MFE,MAE,MFEBeforeFlip,ProfitAtFlip,Giveback,FlipOccurred,FlipTime,FlipPrice,ExitTime,ExitPrice,ExitReason,GrossPoints,Costs,NetPoints,Result
2022-09-09,XAUUSD,B,none,SHORT,1710.39,1710.76,1710.38,0.38,-0.37,STRADDLE,10:00,1710.38,0.12,11.59,0.12,-1.42,1.54,True,10:10,1711.80,16:00,1719.10,session,-8.72,0.30,-9.02,LOSS
2022-09-12,XAUUSD,B,none,SHORT,1718.02,1718.47,1718.00,0.47,-0.45,STRADDLE,10:00,1718.00,5.96,0.81,,,,False,,,16:00,1712.28,session,5.72,0.30,5.42,WIN
2022-09-13,XAUUSD,B,none,LONG,1725.78,1725.84,1725.27,0.57,-0.06,STRADDLE,10:00,1725.84,1.80,5.77,1.80,-0.99,2.79,True,10:55,1724.85,16:00,1722.60,session,-3.24,0.30,-3.54,LOSS
2022-09-14,XAUUSD,B,none,SHORT,1702.77,1702.27,1701.67,0.60,0.50,BELOW,10:00,1701.67,4.35,3.53,0.33,-0.78,1.11,True,10:10,1702.45,16:00,1701.49,session,0.18,0.30,-0.12,LOSS
2022-09-15,XAUUSD,B,none,SHORT,1698.05,1697.62,1696.98,0.64,0.43,BELOW,10:00,1696.98,10.86,0.91,0.76,-0.85,1.60,True,10:25,1697.83,16:00,1689.77,session,7.21,0.30,6.91,WIN
2022-09-16,XAUUSD,B,none,LONG,1663.15,1663.44,1662.36,1.09,-0.29,STRADDLE,10:00,1663.44,4.33,2.11,4.33,-1.45,5.79,True,11:50,1661.99,16:00,1662.45,session,-0.99,0.30,-1.29,LOSS
2022-09-19,XAUUSD,B,none,SHORT,1679.20,1677.99,1677.86,0.13,1.21,BELOW,10:00,1677.86,11.70,0.79,0.59,-0.53,1.11,True,10:20,1678.38,16:00,1666.36,session,11.50,0.30,11.20,WIN
2022-09-20,XAUUSD,B,none,LONG,1675.04,1678.46,1675.82,2.65,0.78,ABOVE,10:00,1678.46,1.03,8.13,1.03,-3.28,4.31,True,11:00,1675.18,16:00,1670.86,session,-7.61,0.30,-7.91,LOSS
2022-09-21,XAUUSD,B,none,SHORT,1666.26,1666.56,1666.04,0.52,-0.30,STRADDLE,10:00,1666.04,4.26,3.30,0.00,-0.78,0.78,True,10:10,1666.82,16:00,1668.84,session,-2.80,0.30,-3.10,LOSS
2022-09-22,XAUUSD,B,none,SHORT,1666.39,1667.19,1663.66,3.53,-0.80,STRADDLE,10:00,1663.66,6.83,1.35,,,,False,,,16:00,1661.94,session,1.72,0.30,1.42,WIN
2022-09-23,XAUUSD,B,none,LONG,1672.28,1673.42,1672.83,0.60,0.55,ABOVE,10:00,1673.42,2.49,5.12,0.24,-0.88,1.12,True,10:15,1672.55,16:00,1672.75,session,-0.67,0.30,-0.97,LOSS
2022-09-26,XAUUSD,B,none,LONG,1642.96,1645.35,1644.12,1.22,1.16,ABOVE,10:00,1645.35,0.72,18.58,0.26,-1.24,1.50,True,10:10,1644.11,16:00,1639.53,session,-5.82,0.30,-6.12,LOSS
2022-09-27,XAUUSD,B,none,LONG,1626.84,1628.52,1627.66,0.86,0.82,ABOVE,10:00,1628.52,7.91,0.02,,,,False,,,16:00,1635.63,session,7.12,0.30,6.82,WIN
2022-09-28,XAUUSD,B,none,LONG,1628.95,1629.46,1628.99,0.47,0.04,ABOVE,10:00,1629.46,1.19,6.73,0.44,-0.64,1.08,True,10:05,1628.82,16:00,1624.01,session,-5.45,0.30,-5.75,LOSS
2022-09-29,XAUUSD,B,none,SHORT,1656.88,1656.23,1655.82,0.41,0.65,BELOW,10:00,1655.82,12.88,3.58,2.88,-1.48,4.36,True,11:05,1657.30,16:00,1645.32,session,10.50,0.30,10.20,WIN
2022-10-03,XAUUSD,B,none,SHORT,1664.29,1664.68,1664.03,0.66,-0.40,STRADDLE,10:00,1664.03,1.97,5.54,0.21,-0.81,1.02,True,11:20,1664.84,16:00,1662.87,session,1.16,0.30,0.86,WIN
2022-10-06,XAUUSD,B,none,LONG,1716.30,1716.81,1716.17,0.63,-0.51,STRADDLE,10:00,1716.81,7.56,0.00,,,,False,,,16:00,1723.08,session,6.27,0.30,5.97,WIN
2022-10-07,XAUUSD,B,none,LONG,1711.39,1712.81,1711.94,0.86,0.55,ABOVE,10:00,1712.81,0.72,3.56,0.00,-0.95,0.95,True,10:30,1711.86,16:00,1710.70,session,-2.11,0.30,-2.41,LOSS
2022-10-11,XAUUSD,B,none,LONG,1668.33,1669.23,1669.05,0.18,0.72,ABOVE,10:00,1669.23,4.43,7.76,1.08,-0.47,1.56,True,11:00,1668.76,16:00,1663.42,session,-5.81,0.30,-6.11,LOSS
2022-10-12,XAUUSD,B,none,SHORT,1666.45,1666.25,1665.96,0.29,0.20,BELOW,10:00,1665.96,4.49,6.36,4.18,-0.32,4.50,True,12:20,1666.28,16:00,1667.58,session,-1.62,0.30,-1.92,LOSS
2022-10-14,XAUUSD,B,none,SHORT,1665.80,1665.65,1665.14,0.51,0.14,BELOW,10:00,1665.14,6.12,5.20,6.12,-1.82,7.93,True,12:45,1666.96,16:00,1667.96,session,-2.82,0.30,-3.12,LOSS
2022-10-17,XAUUSD,B,none,LONG,1645.63,1646.23,1645.53,0.70,-0.60,STRADDLE,10:00,1646.23,6.51,0.51,,,,False,,,16:00,1649.89,session,3.66,0.30,3.36,WIN
2022-10-19,XAUUSD,B,none,LONG,1652.44,1653.58,1652.65,0.93,0.21,ABOVE,10:00,1653.58,0.89,8.49,0.89,-1.52,2.42,True,10:50,1652.06,16:00,1645.61,session,-7.97,0.30,-8.27,LOSS
2022-10-20,XAUUSD,B,none,SHORT,1628.20,1628.05,1627.77,0.28,0.15,BELOW,10:00,1627.77,5.22,5.63,1.73,-0.53,2.26,True,11:10,1628.30,16:00,1632.20,session,-4.43,0.30,-4.73,LOSS
2022-10-21,XAUUSD,B,none,SHORT,1626.88,1626.89,1626.19,0.70,-0.02,STRADDLE,10:00,1626.19,5.87,2.16,0.78,-0.91,1.69,True,10:55,1627.10,16:00,1621.41,session,4.78,0.30,4.48,WIN
2022-10-24,XAUUSD,B,none,SHORT,1660.45,1659.27,1657.66,1.60,1.18,BELOW,10:00,1657.66,5.67,13.12,0.96,-5.44,6.41,True,10:35,1663.11,16:00,1658.38,session,-0.72,0.30,-1.02,LOSS
2022-10-26,XAUUSD,B,none,SHORT,1652.04,1652.46,1651.51,0.96,-0.42,STRADDLE,10:00,1651.51,1.69,6.19,0.36,-1.30,1.66,True,10:50,1652.81,16:00,1656.18,session,-4.67,0.30,-4.97,LOSS
2022-10-27,XAUUSD,B,none,LONG,1665.43,1665.49,1665.21,0.28,-0.06,STRADDLE,10:00,1665.49,5.36,3.14,0.00,-0.70,0.70,True,10:05,1664.79,16:00,1665.81,session,0.32,0.30,0.02,WIN
2022-10-28,XAUUSD,B,none,SHORT,1662.05,1662.31,1661.94,0.36,-0.26,STRADDLE,10:00,1661.94,1.33,5.16,0.13,-0.68,0.81,True,10:10,1662.62,16:00,1664.76,session,-2.81,0.30,-3.11,LOSS
2022-10-31,XAUUSD,B,none,LONG,1644.31,1644.64,1644.35,0.30,0.04,ABOVE,10:00,1644.64,0.97,3.95,0.78,-0.65,1.43,True,10:40,1643.99,16:00,1644.24,session,-0.40,0.30,-0.70,LOSS
2022-11-02,XAUUSD,B,none,LONG,1646.51,1646.98,1646.88,0.10,0.38,ABOVE,10:00,1646.98,6.40,0.59,1.30,-0.44,1.74,True,10:50,1646.54,16:00,1650.87,session,3.88,0.30,3.58,WIN
2022-11-03,XAUUSD,B,none,SHORT,1634.08,1634.12,1632.76,1.36,-0.04,STRADDLE,10:00,1632.76,0.79,8.27,0.79,-2.28,3.07,True,11:10,1635.04,16:00,1637.64,session,-4.88,0.30,-5.18,LOSS
2023-03-13,XAUUSD,B,none,LONG,1880.20,1886.24,1884.41,1.83,4.20,ABOVE,10:00,1886.24,3.21,14.04,3.21,-2.58,5.79,True,10:20,1883.66,16:00,1880.94,session,-5.30,0.30,-5.60,LOSS
2023-03-15,XAUUSD,B,none,LONG,1904.15,1904.59,1904.37,0.22,0.21,ABOVE,10:00,1904.59,1.15,4.57,0.14,-0.28,0.42,True,10:10,1904.31,16:00,1901.72,session,-2.87,0.30,-3.17,LOSS
2023-03-16,XAUUSD,B,none,LONG,1919.49,1920.98,1920.46,0.52,0.97,ABOVE,10:00,1920.98,3.47,13.42,3.47,-1.26,4.73,True,11:45,1919.72,16:00,1913.13,session,-7.85,0.30,-8.15,LOSS
2023-03-17,XAUUSD,B,none,LONG,1919.43,1920.11,1920.07,0.04,0.63,ABOVE,10:00,1920.11,11.17,1.80,0.13,-0.19,0.33,True,10:10,1919.91,16:00,1930.95,session,10.85,0.30,10.55,WIN
2023-03-20,XAUUSD,B,none,LONG,1976.98,1978.17,1977.45,0.72,0.47,ABOVE,10:00,1978.17,1.49,9.99,1.49,-1.20,2.69,True,10:30,1976.97,16:00,1975.36,session,-2.82,0.30,-3.12,LOSS
2023-03-21,XAUUSD,B,none,LONG,1978.64,1978.86,1978.43,0.42,-0.21,STRADDLE,10:00,1978.86,6.36,3.34,0.20,-0.48,0.68,True,10:10,1978.38,16:00,1981.52,session,2.66,0.30,2.36,WIN
2023-03-22,XAUUSD,B,none,LONG,1941.11,1941.62,1941.31,0.32,0.20,ABOVE,10:00,1941.62,4.68,3.63,4.68,-0.60,5.28,True,13:05,1941.03,16:00,1939.46,session,-2.16,0.30,-2.46,LOSS
2023-03-23,XAUUSD,B,none,LONG,1966.62,1967.11,1965.77,1.34,-0.49,STRADDLE,10:00,1967.11,11.15,0.88,,,,False,,,16:00,1977.29,session,10.18,0.30,9.88,WIN
2023-03-24,XAUUSD,B,none,LONG,1990.66,1992.08,1991.98,0.09,1.32,ABOVE,10:00,1992.08,2.90,2.25,1.13,-0.91,2.04,True,10:30,1991.16,16:00,1992.45,session,0.38,0.30,0.08,WIN
2023-03-27,XAUUSD,B,none,LONG,1972.66,1974.68,1973.96,0.72,1.30,ABOVE,10:00,1974.68,4.09,2.50,2.13,-0.86,2.99,True,11:30,1973.83,16:00,1972.62,session,-2.07,0.30,-2.37,LOSS
2023-03-28,XAUUSD,B,none,LONG,1957.33,1957.58,1957.31,0.27,-0.25,STRADDLE,10:00,1957.58,6.50,0.79,,,,False,,,16:00,1957.79,session,0.21,0.30,-0.09,LOSS
2023-03-29,XAUUSD,B,none,LONG,1973.25,1973.49,1973.05,0.44,-0.24,STRADDLE,10:00,1973.49,0.34,7.59,0.01,-0.72,0.73,True,10:05,1972.77,16:00,1966.59,session,-6.91,0.30,-7.21,LOSS
2023-03-30,XAUUSD,B,none,SHORT,1964.55,1964.39,1963.78,0.62,0.15,BELOW,10:00,1963.78,8.37,0.32,,,,False,,,16:00,1961.23,session,2.55,0.30,2.25,WIN
2023-04-03,XAUUSD,B,none,LONG,1957.88,1959.01,1957.18,1.83,-1.12,STRADDLE,10:00,1959.01,5.64,9.20,5.64,-1.94,7.58,True,12:35,1957.07,16:00,1952.33,session,-6.68,0.30,-6.98,LOSS
2023-04-04,XAUUSD,B,none,SHORT,1985.55,1985.12,1984.47,0.65,0.42,BELOW,10:00,1984.47,6.58,0.52,,,,False,,,16:00,1979.39,session,5.08,0.30,4.78,WIN
2023-04-06,XAUUSD,B,none,SHORT,2020.42,2020.45,2019.69,0.76,-0.03,STRADDLE,10:00,2019.69,11.61,0.88,,,,False,,,16:00,2016.92,session,2.77,0.30,2.47,WIN
2023-04-10,XAUUSD,B,none,SHORT,2005.38,2005.68,2004.02,1.66,-0.30,STRADDLE,10:00,2004.02,15.06,0.00,,,,False,,,16:00,1992.62,session,11.39,0.30,11.09,WIN
2023-04-11,XAUUSD,B,none,LONG,1991.68,1993.21,1992.41,0.80,0.73,ABOVE,10:00,1993.21,8.40,4.34,2.24,-0.83,3.07,True,11:00,1992.38,16:00,1999.15,session,5.94,0.30,5.64,WIN
2023-04-13,XAUUSD,B,none,LONG,2017.59,2018.66,2018.20,0.46,0.62,ABOVE,10:00,2018.66,0.99,3.30,0.04,-0.70,0.74,True,10:05,2017.96,16:00,2016.80,session,-1.87,0.30,-2.17,LOSS
2023-04-14,XAUUSD,B,none,LONG,2039.90,2040.03,2039.77,0.26,-0.13,STRADDLE,10:00,2040.03,7.48,1.33,0.18,-0.85,1.03,True,10:05,2039.18,16:00,2042.58,session,2.55,0.30,2.25,WIN
2023-04-17,XAUUSD,B,none,SHORT,2002.89,2003.07,2002.51,0.56,-0.17,STRADDLE,10:00,2002.51,7.02,10.32,0.69,-0.70,1.39,True,10:15,2003.20,16:00,2012.64,session,-10.13,0.30,-10.43,LOSS
2023-04-18,XAUUSD,B,none,LONG,1994.44,1994.46,1993.98,0.48,-0.02,STRADDLE,10:00,1994.46,7.38,1.05,0.05,-0.94,0.99,True,10:05,1993.52,16:00,2000.77,session,6.31,0.30,6.01,WIN
2023-04-24,XAUUSD,B,none,SHORT,1985.10,1984.49,1984.24,0.25,0.61,BELOW,10:00,1984.24,7.72,0.45,,,,False,,,16:00,1979.29,session,4.95,0.30,4.65,WIN
2023-04-27,XAUUSD,B,none,LONG,1991.78,1991.83,1991.63,0.19,-0.05,STRADDLE,10:00,1991.83,10.96,2.20,0.17,-0.38,0.55,True,10:05,1991.44,16:00,1999.06,session,7.23,0.30,6.93,WIN
2023-04-28,XAUUSD,B,none,SHORT,1987.62,1986.98,1986.36,0.63,0.64,BELOW,10:00,1986.36,3.03,5.32,0.69,-0.95,1.64,True,10:20,1987.31,16:00,1985.40,session,0.95,0.30,0.65,WIN
2023-05-01,XAUUSD,B,none,SHORT,1987.16,1986.95,1986.92,0.03,0.21,BELOW,10:00,1986.92,7.00,0.53,0.48,-0.32,0.80,True,10:05,1987.24,16:00,1981.84,session,5.09,0.30,4.79,WIN
2023-05-02,XAUUSD,B,none,LONG,1982.07,1982.21,1981.54,0.68,-0.15,STRADDLE,10:00,1982.21,3.08,0.87,,,,False,,,16:00,1982.99,session,0.78,0.30,0.48,WIN
2023-05-03,XAUUSD,B,none,SHORT,2016.29,2015.98,2015.78,0.20,0.31,BELOW,10:00,2015.78,1.52,3.81,1.52,-0.39,1.91,True,10:25,2016.17,16:00,2015.88,session,-0.10,0.30,-0.40,LOSS
2023-05-05,XAUUSD,B,none,SHORT,2049.81,2050.01,2049.07,0.94,-0.20,STRADDLE,10:00,2049.07,3.52,3.97,0.72,-1.09,1.81,True,11:10,2050.16,16:00,2047.31,session,1.77,0.30,1.47,WIN
2023-05-08,XAUUSD,B,none,SHORT,2016.18,2016.12,2016.09,0.04,0.06,BELOW,10:00,2016.09,0.88,8.73,0.23,-1.08,1.31,True,10:05,2017.16,16:00,2022.17,session,-6.09,0.30,-6.39,LOSS
2023-05-09,XAUUSD,B,none,SHORT,2021.59,2021.32,2020.36,0.96,0.27,BELOW,10:00,2020.36,0.81,8.42,0.81,-1.62,2.43,True,11:10,2021.98,16:00,2027.34,session,-6.98,0.30,-7.28,LOSS
2023-05-10,XAUUSD,B,none,LONG,2036.13,2037.38,2036.34,1.04,0.20,ABOVE,10:00,2037.38,0.91,9.57,0.91,-1.35,2.26,True,10:30,2036.03,16:00,2029.64,session,-7.73,0.30,-8.03,LOSS
2023-05-11,XAUUSD,B,none,LONG,2031.48,2032.23,2031.52,0.71,0.03,ABOVE,10:00,2032.23,4.25,2.13,4.25,-0.76,5.01,True,14:10,2031.47,16:00,2031.30,session,-0.93,0.30,-1.23,LOSS
2023-05-12,XAUUSD,B,none,LONG,2016.17,2016.62,2016.42,0.19,0.25,ABOVE,10:00,2016.62,0.98,8.13,0.98,-0.57,1.55,True,10:40,2016.05,16:00,2009.62,session,-7.00,0.30,-7.30,LOSS
2023-05-15,XAUUSD,B,none,LONG,2009.79,2010.19,2009.60,0.60,-0.40,STRADDLE,10:00,2010.19,9.07,1.44,0.41,-1.34,1.75,True,10:15,2008.86,16:00,2015.14,session,4.95,0.30,4.65,WIN
2023-05-16,XAUUSD,B,none,LONG,2014.39,2014.56,2014.53,0.03,0.13,ABOVE,10:00,2014.56,3.83,3.52,0.63,-0.14,0.77,True,10:10,2014.42,16:00,2011.07,session,-3.49,0.30,-3.79,LOSS
2023-05-17,XAUUSD,B,none,LONG,1989.43,1990.70,1989.82,0.89,0.38,ABOVE,10:00,1990.70,2.41,2.98,2.41,-0.95,3.37,True,15:20,1989.75,16:00,1988.15,session,-2.55,0.30,-2.85,LOSS
2023-05-19,XAUUSD,B,none,LONG,1958.30,1959.28,1958.53,0.75,0.23,ABOVE,10:00,1959.28,4.95,5.15,0.59,-1.30,1.88,True,10:45,1957.98,16:00,1962.49,session,3.21,0.30,2.91,WIN
2023-05-22,XAUUSD,B,none,SHORT,1980.58,1980.89,1980.00,0.89,-0.32,STRADDLE,10:00,1980.00,7.58,2.37,1.59,-1.08,2.66,True,10:55,1981.08,16:00,1973.13,session,6.87,0.30,6.57,WIN
2023-05-23,XAUUSD,B,none,LONG,1970.07,1970.57,1969.91,0.66,-0.50,STRADDLE,10:00,1970.57,1.34,10.91,1.34,-0.84,2.17,True,10:45,1969.73,16:00,1960.47,session,-10.10,0.30,-10.40,LOSS
2023-05-24,XAUUSD,B,none,LONG,1975.37,1975.57,1975.13,0.43,-0.20,STRADDLE,10:00,1975.57,5.07,2.74,1.52,-0.51,2.03,True,10:50,1975.06,16:00,1977.18,session,1.62,0.30,1.32,WIN
2023-05-25,XAUUSD,B,none,SHORT,1959.84,1959.79,1959.45,0.34,0.05,BELOW,10:00,1959.45,4.42,0.81,,,,False,,,16:00,1955.10,session,4.36,0.30,4.06,WIN
2023-05-26,XAUUSD,B,none,LONG,1939.77,1941.29,1940.62,0.67,0.85,ABOVE,10:00,1941.29,10.58,4.47,0.13,-1.07,1.21,True,10:05,1940.21,16:00,1947.53,session,6.24,0.30,5.94,WIN
2023-05-29,XAUUSD,B,none,SHORT,1944.34,1943.73,1943.14,0.59,0.61,BELOW,10:00,1943.14,2.76,5.18,2.76,-1.38,4.14,True,11:10,1944.53,16:00,1947.94,session,-4.80,0.30,-5.10,LOSS
2023-05-30,XAUUSD,B,none,LONG,1942.58,1942.88,1941.64,1.24,-0.30,STRADDLE,10:00,1942.88,3.80,10.77,0.38,-1.36,1.75,True,10:25,1941.52,16:00,1934.68,session,-8.20,0.30,-8.50,LOSS
2023-05-31,XAUUSD,B,none,LONG,1958.90,1959.46,1958.60,0.86,-0.56,STRADDLE,10:00,1959.46,5.95,5.76,0.19,-1.34,1.53,True,10:05,1958.12,16:00,1964.03,session,4.57,0.30,4.27,WIN
2023-06-01,XAUUSD,B,none,SHORT,1966.33,1966.38,1966.10,0.28,-0.05,STRADDLE,10:00,1966.10,4.12,1.45,0.50,-0.44,0.94,True,10:10,1966.54,16:00,1962.29,session,3.81,0.30,3.51,WIN
