adds,spacing,tighten_after,tighten_to,risk,n,wr,pf,net,dd,cagr,mar,h1,h2
4,1.5,15,1.5,0.5823486328125,745,21.34228187919463,1.750043588006072,909.9542643109432,24.974920044328584,41.524322635265285,1.662640863777052,1.3577046835621656,1.9283102563706338
1,1.25,25,1.5,1.138623046875,737,31.886024423337854,1.4962060769486312,900.5661835636879,24.987245879418996,41.325962369325794,1.6538822473173944,1.3494862721425829,1.559672729530647
1,1.25,30,2.5,1.138623046875,735,31.97278911564626,1.4819378315427336,898.5798214154513,24.982160116940534,41.28379001413683,1.6525308388421573,1.3539738889889885,1.5383192167833735
1,2.0,30,2.5,1.2211669921875,735,30.476190476190478,1.4802672074179049,888.5249670775593,24.989232036133103,41.06921571342197,1.6434765043614812,1.3187397347334684,1.5585469932001554
1,2.0,25,2.5,1.2211669921875,735,30.476190476190478,1.4844771456935926,882.7996318029841,24.992348984663078,40.946204844457945,1.638349595293551,1.3161374881320793,1.5658415124172707
4,2.0,25,2.5,0.6194335937500001,735,20.680272108843536,1.714116280255097,874.5661969153932,24.964783338392113,40.76823463220216,1.6330297795738005,1.4213621637574925,1.867557143292235
1,1.25,25,2.5,1.138623046875,735,31.97278911564626,1.483526983402345,873.4878711138637,24.991571240259837,40.74483148605586,1.6303429301963421,1.3491882094835737,1.5432897551097704
1,1.25,25,2.0,1.138623046875,736,31.929347826086957,1.4899610650087793,867.0987656579516,24.98765194549484,40.60571360033216,1.6250311829580764,1.342343857056608,1.5546531506703816
1,1.5,15,2.0,1.1864746093749998,749,31.241655540720963,1.5255255890425705,866.7510556205804,24.995181912885375,40.59812009366166,1.624237832521345,1.2940819642691046,1.618828451232535
1,1.5,20,2.5,1.1864746093749998,739,31.52909336941813,1.4994220025704283,863.5705064893468,24.99626717263692,40.528553371842136,1.6213842287702942,1.335781459109719,1.5685800859391894
4,2.0,20,2.0,0.631396484375,735,20.680272108843536,1.7215472043506594,862.873916509154,24.99279809891453,40.513291127627916,1.6209986159727934,1.4049572047957162,1.8847541947029884
1,1.25,20,2.0,1.138623046875,740,32.027027027027025,1.50695605333703,852.9420331424259,24.98561307248949,40.294657138149816,1.6127143657129794,1.357529254823269,1.5703858221024216
4,2.0,30,1.5,0.6230224609375,733,20.73669849931787,1.7135754471053304,848.8144850712915,24.979396638300308,40.20322599807879,1.609455447632236,1.4210690118422316,1.8682563587341163
3,2.0,15,1.5,0.741455078125,745,21.610738255033556,1.6760926442659452,848.3155727805505,24.97096779937142,40.19215148573749,1.609555216628377,1.3470552695855313,1.835450399528439
1,1.0,20,2.5,1.138623046875,739,32.61163734776725,1.5007073751987272,845.588329034379,24.990306807247833,40.13152634697654,1.60588369948853,1.3399642534117322,1.571277009975702
1,2.0,20,2.0,1.2211669921875,740,30.405405405405407,1.5161262708076118,839.8101610015649,24.988199590470632,40.002588327310676,1.6008591648421862,1.3129039097307904,1.610183134651545
4,2.0,30,2.0,0.6230224609375,733,20.73669849931787,1.7064538507224822,827.6487905432516,24.98109603023384,39.72899493006161,1.5903623636840774,1.4158811496753472,1.8618697879056154
1,1.5,15,2.5,1.1852783203125,744,31.317204301075268,1.4999470870126623,823.6487877864759,24.985515712943833,39.63834092445937,1.5864527824784738,1.2882193614588104,1.5901450774160282
1,1.0,0,0.0,1.141015625,733,32.46930422919509,1.469518850201588,817.7205634065215,24.977160260700995,39.50337113161246,1.5815797600404948,1.337191738359526,1.5304921764874593
4,2.0,20,2.5,0.6194335937500001,735,20.680272108843536,1.7054226471884157,812.8192784169704,24.965461096153557,39.39122132421811,1.5778287119354322,1.4102423371148056,1.8637444686517664
1,1.0,15,2.0,1.138623046875,751,32.2237017310253,1.4959321449390295,803.9944221885609,24.98693163434573,39.18799687730059,1.5683397005591042,1.3272153829159725,1.566601961489669
1,2.0,15,2.0,1.2211669921875,748,30.213903743315505,1.523691962062816,802.5251567197973,24.99429410730087,39.15399811694857,1.566517459899443,1.2781854703181998,1.6346231681965586
1,2.0,0,0.0,1.2642333984374998,733,30.42291950886767,1.455817854861613,800.8252272396218,24.99072074320065,39.114603056295664,1.5651650649946849,1.292396044605251,1.5370301212248907
4,2.0,30,2.5,0.6230224609375,733,20.73669849931787,1.6956517676099234,797.4911922569775,24.983160327618872,39.037154559718054,1.5625386879722538,1.4088410116361856,1.8511128533476446
1,1.25,20,2.5,1.138623046875,739,32.070365358592696,1.4889003242676224,791.3368028467485,24.994444521584587,38.89354569804433,1.5560876203692713,1.3451223115816058,1.551650773447849
1,2.0,20,2.5,1.2211669921875,739,30.446549391069013,1.4960941579723406,779.6227880363773,24.997001624899458,38.61786217969778,1.5448997747486088,1.303121451163855,1.588067663601144
1,2.0,15,2.5,1.2199707031249998,743,30.282637954239572,1.5011356629708157,778.9967043798981,24.980900478151586,38.60303996400462,1.5453021798700581,1.2716870449662265,1.6086499124732259
1,1.0,15,2.5,1.138623046875,746,32.30563002680965,1.4714468970992045,764.866662309051,24.99856720454698,38.26610854600101,1.530732070878078,1.2954422801138992,1.5503273846346133
1,1.5,0,0.0,1.1458007812500002,733,31.377899045020463,1.4670220801361669,763.5941196698352,24.976481381095635,38.235535601922166,1.530861574075127,1.3320172700458575,1.5291764314092875
1,1.25,15,2.0,1.138623046875,750,31.733333333333334,1.5004304791980114,759.3619063889753,24.994516096543613,38.13358016992245,1.5256778736034735,1.3135008206076106,1.5804180017363256
4,1.0,15,1.5,0.516552734375,747,23.96251673360107,1.6222275745737125,734.0731431054176,24.989591759251596,37.51531679775664,1.5012376816387085,1.2924786236476893,1.7867479462995783
1,1.25,0,0.0,1.1230712890625,733,31.923601637107772,1.456975167512532,731.8061870521268,24.997161548723785,37.45911906467661,1.4985349033194155,1.3393445290508634,1.5118522261728031
1,1.25,15,2.5,1.1374267578125,745,31.812080536912752,1.4748023069170015,720.4899214702772,24.98224685256679,37.17662742013934,1.4881218506701148,1.298369678157177,1.5544704824941253
3,1.5,15,1.5,0.6529296874999999,747,23.15930388219545,1.6144357595839842,684.910015422369,24.960339205419377,36.26632758341606,1.4529581222815244,1.301958765732355,1.7752687597823986
3,1.0,20,1.5,0.5512451171874999,739,27.06359945872801,1.6010806881094874,660.1382327424434,24.9638606664739,35.61161269349509,1.4265266566449382,1.3249483889251719,1.736196451003667
3,1.0,15,1.5,0.5823486328125,748,26.8716577540107,1.593829539102288,655.854539909245,24.968739665678687,35.4965613785452,1.4216400929253854,1.2746634681299052,1.7595489709718273
4,2.0,0,0.0,0.6230224609375,733,20.73669849931787,1.6474164138524723,654.8958766391456,24.99192955859949,35.470737768250004,1.4192876818526745,1.3698978279189638,1.8077697740830818
2,1.5,15,1.5,0.774951171875,749,27.50333778371162,1.5408550114927742,623.1992468095233,24.97854137566623,34.600813834549406,1.385221551337544,1.3013019652994893,1.6584358256357876
2,2.0,20,1.5,0.79169921875,739,25.16914749661705,1.5659678053251638,622.2348731444965,24.97009051908287,34.573842159188615,1.3846102052680298,1.324902572099019,1.6912763416379764
3,1.25,15,1.5,0.6062744140625,747,25.0334672021419,1.5701904191537728,617.721424955729,24.968941682732527,34.44720141702595,1.3796019813225882,1.2934300232756444,1.7144996595959967
2,2.0,15,1.5,0.8479248046875001,747,24.765729585006692,1.5439122273761967,614.710467535245,24.985039786165167,34.36234150176698,1.3753166613244399,1.2861937900835396,1.6859576658193562
4,1.25,15,1.5,0.5081787109375,747,22.623828647925034,1.6409229459384176,603.9414414958835,24.979570990762348,34.05632270799672,1.363366997799563,1.2906813772572943,1.8380608559117
2,1.5,20,1.5,0.727099609375,740,27.7027027027027,1.5472208599693462,597.7083809092832,24.993970254002647,33.87737809985054,1.3554220380183601,1.326169408065626,1.6550575254725326
4,2.0,15,1.5,0.597900390625,743,20.323014804845222,1.6861589812265336,595.2437634922727,24.977756133740773,33.806246558698724,1.3534541044314279,1.367147398906513,1.8642887084311985
2,1.25,20,1.5,0.6660888671874999,740,28.64864864864865,1.5493117719872527,547.799429680567,24.9837002345439,32.393367061624986,1.2965800404871994,1.3333604152839853,1.6599164287811243
2,1.0,20,1.5,0.645751953125,741,30.364372469635626,1.5347154023146765,521.3847195108345,24.97967186050304,31.568184883233453,1.2637549868358333,1.334328163436143,1.6399838991186686
2,1.25,15,1.5,0.6947998046874999,750,28.4,1.5351226039415113,520.5063960427287,24.99154573343753,31.540238060320803,1.2620363060665523,1.294378451674347,1.663451601124383
2,1.0,15,1.5,0.669677734375,751,30.09320905459387,1.5283926672578494,510.9958433369918,24.989079654263392,31.23545499381366,1.2499642014020542,1.2807868535809874,1.66149284439062
1,1.0,20,1.5,0.86826171875,741,32.523616734143054,1.4760004149138655,449.32485239819624,24.976312100295956,29.15501669804439,1.1673067096922976,1.341167643821852,1.54875886454273
1,2.0,15,1.5,1.018994140625,750,30.133333333333333,1.4639471969102937,445.5809826768827,24.998275021029066,29.022432864461933,1.1609774210439585,1.2583082803423915,1.5826132302815819
1,2.0,20,1.5,0.9651611328125,741,30.364372469635626,1.4700490630313086,442.6938033307102,24.99983300696734,28.919658438057972,1.1567940645842791,1.2980819750710706,1.5682823107946673
1,1.5,20,1.5,0.873046875,741,31.44399460188934,1.4762052584889547,426.2454443993917,24.986976542829815,28.325124994915107,1.133595533111556,1.3378962012413271,1.550745909421227
1,1.25,20,1.5,0.8586914062500001,741,31.983805668016196,1.4658206270573504,415.26117413093635,24.983848090507355,27.919237296659084,1.1174914767139907,1.345103439479267,1.531018121400913
1,1.0,15,1.5,0.918505859375,753,32.27091633466135,1.4423241015158481,412.18956516853603,24.991359467813233,27.804420944600274,1.1125613626745687,1.3010720093426387,1.5190688959260392
1,1.5,15,1.5,0.911328125,751,31.29161118508655,1.4661683668126808,407.1062165298321,24.993140710231554,27.613114080727264,1.1048276965616874,1.2747902972826162,1.5713313324072047
1,1.25,15,1.5,0.9005615234375001,752,31.78191489361702,1.4410834797257566,374.98843748246935,24.988662258849576,26.365250986311683,1.0550885322792578,1.2854064972077008,1.528384283279547
